_id,Year,County,Hospital,Surgery,# of Cases (ICD 9),# of Cases (ICD 10),LONGITUDE,LATITUDE
11435,2018,San Joaquin,Sutter Tracy Community Hospital,Breast,,23,-121.43482,37.74366
11436,2018,San Joaquin,Doctors Hospital of Manteca,Rectum,,1,-121.19746,37.80111
11437,2018,San Joaquin,Doctors Hospital of Manteca,Prostate,,1,-121.19746,37.80111
11438,2018,San Joaquin,Doctors Hospital of Manteca,Liver,,1,-121.19746,37.80111
11439,2018,San Joaquin,Doctors Hospital of Manteca,Colon,,4,-121.19746,37.80111
11440,2018,San Joaquin,Doctors Hospital of Manteca,Breast,,54,-121.19746,37.80111
11441,2018,San Joaquin,Kaiser Foundation Hospital – Manteca,Stomach,,1,-121.24614,37.79736
11442,2018,San Joaquin,Kaiser Foundation Hospital – Manteca,Rectum,,24,-121.24614,37.79736
11443,2018,San Joaquin,Kaiser Foundation Hospital – Manteca,Prostate,,2,-121.24614,37.79736
11444,2018,San Joaquin,Kaiser Foundation Hospital – Manteca,Lung,,11,-121.24614,37.79736
11445,2018,San Joaquin,Kaiser Foundation Hospital – Manteca,Esophagus,,5,-121.24614,37.79736
11446,2018,San Joaquin,Kaiser Foundation Hospital – Manteca,Colon,,52,-121.24614,37.79736
11447,2018,San Joaquin,Kaiser Foundation Hospital – Manteca,Breast,,259,-121.24614,37.79736
11448,2018,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,Rectum,,4,-120.59147,35.11369
11449,2018,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,Pancreas,,7,-120.59147,35.11369
11450,2018,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,Lung,,3,-120.59147,35.11369
11451,2018,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,Colon,,14,-120.59147,35.11369
11452,2018,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,Prostate,,1,-120.59147,35.11369
11453,2018,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,Breast,,6,-120.59147,35.11369
11454,2018,San Luis Obispo,French Hospital Medical Center,Stomach,,1,-120.64977,35.27801
11455,2018,San Luis Obispo,French Hospital Medical Center,Rectum,,3,-120.64977,35.27801
11456,2018,San Luis Obispo,French Hospital Medical Center,Prostate,,7,-120.64977,35.27801
11457,2018,San Luis Obispo,French Hospital Medical Center,Pancreas,,1,-120.64977,35.27801
11458,2018,San Luis Obispo,French Hospital Medical Center,Lung,,2,-120.64977,35.27801
11459,2018,San Luis Obispo,French Hospital Medical Center,Liver,,1,-120.64977,35.27801
11460,2018,San Luis Obispo,French Hospital Medical Center,Colon,,6,-120.64977,35.27801
11461,2018,San Luis Obispo,French Hospital Medical Center,Bladder,,1,-120.64977,35.27801
11462,2018,San Luis Obispo,French Hospital Medical Center,Breast,,13,-120.64977,35.27801
11463,2018,San Luis Obispo,Sierra Vista Regional Medical Center,Rectum,,3,-120.666309,35.290986
11464,2018,San Luis Obispo,Sierra Vista Regional Medical Center,Prostate,,38,-120.666309,35.290986
11465,2018,San Luis Obispo,Sierra Vista Regional Medical Center,Pancreas,,9,-120.666309,35.290986
11466,2018,San Luis Obispo,Sierra Vista Regional Medical Center,Lung,,12,-120.666309,35.290986
11467,2018,San Luis Obispo,Sierra Vista Regional Medical Center,Liver,,1,-120.666309,35.290986
11468,2018,San Luis Obispo,Sierra Vista Regional Medical Center,Esophagus,,5,-120.666309,35.290986
11469,2018,San Luis Obispo,Sierra Vista Regional Medical Center,Colon,,15,-120.666309,35.290986
11470,2018,San Luis Obispo,Sierra Vista Regional Medical Center,Breast,,21,-120.666309,35.290986
11471,2018,San Luis Obispo,Sierra Vista Regional Medical Center,Brain,,23,-120.666309,35.290986
11472,2018,San Luis Obispo,Twin Cities Community Hospital,Rectum,,1,-120.71967,35.5543
11473,2018,San Luis Obispo,Twin Cities Community Hospital,Prostate,,5,-120.71967,35.5543
11474,2018,San Luis Obispo,Twin Cities Community Hospital,Colon,,15,-120.71967,35.5543
11475,2018,San Luis Obispo,Twin Cities Community Hospital,Breast,,24,-120.71967,35.5543
11476,2018,San Mateo,San Mateo Medical Center,Rectum,,2,-122.29951,37.53017
11477,2018,San Mateo,San Mateo Medical Center,Colon,,8,-122.29951,37.53017
11478,2018,San Mateo,San Mateo Medical Center,Breast,,40,-122.29951,37.53017
11479,2018,San Mateo,San Mateo Medical Center,Brain,,1,-122.29951,37.53017
11480,2018,San Mateo,San Mateo Medical Center,Lung,,1,-122.29951,37.53017
11481,2018,San Mateo,Kaiser Foundation Hospital – South San Francisco,Stomach,,31,-122.43837,37.65806
11482,2018,San Mateo,Kaiser Foundation Hospital – South San Francisco,Rectum,,9,-122.43837,37.65806
11483,2018,San Mateo,Kaiser Foundation Hospital – South San Francisco,Prostate,,2,-122.43837,37.65806
11484,2018,San Mateo,Kaiser Foundation Hospital – South San Francisco,Esophagus,,1,-122.43837,37.65806
11485,2018,San Mateo,Kaiser Foundation Hospital – South San Francisco,Colon,,21,-122.43837,37.65806
11486,2018,San Mateo,Kaiser Foundation Hospital – South San Francisco,Breast,,140,-122.43837,37.65806
11487,2018,San Mateo,Kaiser Foundation Hospital – South San Francisco,Bladder,,1,-122.43837,37.65806
11488,2018,San Mateo,Seton Medical Center,Rectum,,5,-122.47283,37.68172
11489,2018,San Mateo,Seton Medical Center,Lung,,2,-122.47283,37.68172
11490,2018,San Mateo,Seton Medical Center,Liver,,1,-122.47283,37.68172
11491,2018,San Mateo,Seton Medical Center,Colon,,7,-122.47283,37.68172
11492,2018,San Mateo,Seton Medical Center,Breast,,36,-122.47283,37.68172
11493,2018,San Mateo,Seton Medical Center,Brain,,2,-122.47283,37.68172
11494,2018,San Mateo,Seton Medical Center,Stomach,,2,-122.47283,37.68172
11495,2018,San Mateo,Peninsula Medical Center,Stomach,,4,-122.3832465,37.5944692
11496,2018,San Mateo,Peninsula Medical Center,Rectum,,11,-122.3832465,37.5944692
11497,2018,San Mateo,Peninsula Medical Center,Prostate,,18,-122.3832465,37.5944692
11498,2018,San Mateo,Peninsula Medical Center,Pancreas,,10,-122.3832465,37.5944692
11499,2018,San Mateo,Peninsula Medical Center,Lung,,16,-122.3832465,37.5944692
11500,2018,San Mateo,Peninsula Medical Center,Liver,,5,-122.3832465,37.5944692
11501,2018,San Mateo,Peninsula Medical Center,Esophagus,,6,-122.3832465,37.5944692
11502,2018,San Mateo,Peninsula Medical Center,Colon,,35,-122.3832465,37.5944692
11503,2018,San Mateo,Peninsula Medical Center,Breast,,259,-122.3832465,37.5944692
11504,2018,San Mateo,Peninsula Medical Center,Brain,,2,-122.3832465,37.5944692
11505,2018,San Mateo,Peninsula Medical Center,Bladder,,3,-122.3832465,37.5944692
11506,2018,San Mateo,Sequoia Hospital,Rectum,,5,-122.25377,37.48129
11507,2018,San Mateo,Sequoia Hospital,Prostate,,15,-122.25377,37.48129
11508,2018,San Mateo,Sequoia Hospital,Lung,,2,-122.25377,37.48129
11509,2018,San Mateo,Sequoia Hospital,Liver,,3,-122.25377,37.48129
11510,2018,San Mateo,Sequoia Hospital,Colon,,27,-122.25377,37.48129
11511,2018,San Mateo,Sequoia Hospital,Breast,,20,-122.25377,37.48129
11512,2018,San Mateo,Sequoia Hospital,Brain,,9,-122.25377,37.48129
11513,2018,San Mateo,Sequoia Hospital,Bladder,,1,-122.25377,37.48129
11514,2018,San Mateo,Menlo Park Surgical Hospital,Colon,,1,-122.16212,37.45797
11515,2018,San Mateo,Menlo Park Surgical Hospital,Breast,,187,-122.16212,37.45797
11516,2018,San Mateo,Kaiser Foundation Hospital – Redwood City,Prostate,,1,-122.22463,37.48967
11517,2018,San Mateo,Kaiser Foundation Hospital – Redwood City,Liver,,1,-122.22463,37.48967
11518,2018,San Mateo,Kaiser Foundation Hospital – Redwood City,Colon,,23,-122.22463,37.48967
11519,2018,San Mateo,Kaiser Foundation Hospital – Redwood City,Breast,,125,-122.22463,37.48967
11520,2018,San Mateo,Kaiser Foundation Hospital – Redwood City,Brain,,138,-122.22463,37.48967
11521,2018,San Mateo,Kaiser Foundation Hospital – Redwood City,Bladder,,5,-122.22463,37.48967
11522,2018,Santa Barbara,Goleta Valley Cottage Hospital,Breast,,21,-119.80929,34.43336
11523,2018,Santa Barbara,Lompoc Valley Medical Center,Colon,,14,-120.4396497,34.639252
11524,2018,Santa Barbara,Lompoc Valley Medical Center,Breast,,6,-120.4396497,34.639252
11525,2018,Santa Barbara,Marian Regional Medical Center,Stomach,,3,-120.41338,34.95198
11526,2018,Santa Barbara,Marian Regional Medical Center,Rectum,,12,-120.41338,34.95198
11527,2018,Santa Barbara,Marian Regional Medical Center,Prostate,,15,-120.41338,34.95198
11528,2018,Santa Barbara,Marian Regional Medical Center,Lung,,1,-120.41338,34.95198
11529,2018,Santa Barbara,Marian Regional Medical Center,Colon,,29,-120.41338,34.95198
11530,2018,Santa Barbara,Marian Regional Medical Center,Breast,,215,-120.41338,34.95198
11531,2018,Santa Barbara,Marian Regional Medical Center,Brain,,10,-120.41338,34.95198
11532,2018,Santa Barbara,Santa Barbara Cottage Hospital,Rectum,,24,-119.72317,34.42948
11533,2018,Santa Barbara,Santa Barbara Cottage Hospital,Prostate,,52,-119.72317,34.42948
11534,2018,Santa Barbara,Santa Barbara Cottage Hospital,Pancreas,,15,-119.72317,34.42948
11535,2018,Santa Barbara,Santa Barbara Cottage Hospital,Stomach,,6,-119.72317,34.42948
11536,2018,Santa Barbara,Santa Barbara Cottage Hospital,Lung,,22,-119.72317,34.42948
11537,2018,Santa Barbara,Santa Barbara Cottage Hospital,Liver,,16,-119.72317,34.42948
11538,2018,Santa Barbara,Santa Barbara Cottage Hospital,Esophagus,,3,-119.72317,34.42948
11539,2018,Santa Barbara,Santa Barbara Cottage Hospital,Colon,,55,-119.72317,34.42948
11540,2018,Santa Barbara,Santa Barbara Cottage Hospital,Breast,,83,-119.72317,34.42948
11541,2018,Santa Barbara,Santa Barbara Cottage Hospital,Brain,,33,-119.72317,34.42948
11542,2018,Santa Clara,Regional Medical of San Jose,Pancreas,,2,-121.84837,37.36332
11543,2018,Santa Clara,Regional Medical of San Jose,Lung,,12,-121.84837,37.36332
11544,2018,Santa Clara,Regional Medical of San Jose,Liver,,2,-121.84837,37.36332
11545,2018,Santa Clara,Regional Medical of San Jose,Breast,,5,-121.84837,37.36332
11546,2018,Santa Clara,Regional Medical of San Jose,Brain,,14,-121.84837,37.36332
11547,2018,Santa Clara,Regional Medical of San Jose,Colon,,24,-121.84837,37.36332
11548,2018,Santa Clara,Regional Medical of San Jose,Prostate,,2,-121.84837,37.36332
11549,2018,Santa Clara,Regional Medical of San Jose,Stomach,,5,-121.84837,37.36332
11550,2018,Santa Clara,Regional Medical of San Jose,Rectum,,9,-121.84837,37.36332
11551,2018,Santa Clara,El Camino Health,Stomach,,8,-122.07801,37.36779
11552,2018,Santa Clara,El Camino Health,Rectum,,14,-122.07801,37.36779
11553,2018,Santa Clara,El Camino Health,Prostate,,116,-122.07801,37.36779
11554,2018,Santa Clara,El Camino Health,Pancreas,,6,-122.07801,37.36779
11555,2018,Santa Clara,El Camino Health,Lung,,29,-122.07801,37.36779
11556,2018,Santa Clara,El Camino Health,Liver,,6,-122.07801,37.36779
11557,2018,Santa Clara,El Camino Health,Colon,,76,-122.07801,37.36779
11558,2018,Santa Clara,El Camino Health,Breast,,167,-122.07801,37.36779
11559,2018,Santa Clara,El Camino Health,Brain,,9,-122.07801,37.36779
11560,2018,Santa Clara,El Camino Health,Bladder,,4,-122.07801,37.36779
11561,2018,Santa Clara,Good Samaritan Hospital – San Jose,Stomach,,2,-121.9449,37.25116
11562,2018,Santa Clara,Good Samaritan Hospital – San Jose,Rectum,,15,-121.9449,37.25116
11563,2018,Santa Clara,Good Samaritan Hospital – San Jose,Prostate,,6,-121.9449,37.25116
11564,2018,Santa Clara,Good Samaritan Hospital – San Jose,Pancreas,,4,-121.9449,37.25116
11565,2018,Santa Clara,Good Samaritan Hospital – San Jose,Lung,,14,-121.9449,37.25116
11566,2018,Santa Clara,Good Samaritan Hospital – San Jose,Liver,,2,-121.9449,37.25116
11567,2018,Santa Clara,Good Samaritan Hospital – San Jose,Esophagus,,1,-121.9449,37.25116
11568,2018,Santa Clara,Good Samaritan Hospital – San Jose,Colon,,50,-121.9449,37.25116
11569,2018,Santa Clara,Good Samaritan Hospital – San Jose,Breast,,182,-121.9449,37.25116
11570,2018,Santa Clara,Good Samaritan Hospital – San Jose,Brain,,18,-121.9449,37.25116
11571,2018,Santa Clara,Good Samaritan Hospital – San Jose,Bladder,,1,-121.9449,37.25116
11572,2018,Santa Clara,O’Connor Hospital,Stomach,,5,-121.93727,37.32714
11573,2018,Santa Clara,O’Connor Hospital,Pancreas,,2,-121.93727,37.32714
11574,2018,Santa Clara,O’Connor Hospital,Lung,,17,-121.93727,37.32714
11575,2018,Santa Clara,O’Connor Hospital,Esophagus,,1,-121.93727,37.32714
11576,2018,Santa Clara,O’Connor Hospital,Colon,,26,-121.93727,37.32714
11577,2018,Santa Clara,O’Connor Hospital,Breast,,46,-121.93727,37.32714
11578,2018,Santa Clara,O’Connor Hospital,Brain,,16,-121.93727,37.32714
11579,2018,Santa Clara,O’Connor Hospital,Rectum,,13,-121.93727,37.32714
11580,2018,Santa Clara,Santa Clara Valley Medical Center,Lung,,8,-121.93202,37.31346
11581,2018,Santa Clara,Santa Clara Valley Medical Center,Stomach,,11,-121.93202,37.31346
11582,2018,Santa Clara,Santa Clara Valley Medical Center,Rectum,,16,-121.93202,37.31346
11583,2018,Santa Clara,Santa Clara Valley Medical Center,Prostate,,21,-121.93202,37.31346
11584,2018,Santa Clara,Santa Clara Valley Medical Center,Pancreas,,2,-121.93202,37.31346
11585,2018,Santa Clara,Santa Clara Valley Medical Center,Liver,,8,-121.93202,37.31346
11586,2018,Santa Clara,Santa Clara Valley Medical Center,Esophagus,,3,-121.93202,37.31346
11587,2018,Santa Clara,Santa Clara Valley Medical Center,Colon,,39,-121.93202,37.31346
11588,2018,Santa Clara,Santa Clara Valley Medical Center,Breast,,143,-121.93202,37.31346
11589,2018,Santa Clara,Santa Clara Valley Medical Center,Brain,,10,-121.93202,37.31346
11590,2018,Santa Clara,Stanford Health Care,Pancreas,,71,-122.175881,37.433
11591,2018,Santa Clara,Stanford Health Care,Stomach,,42,-122.175881,37.433
11592,2018,Santa Clara,Stanford Health Care,Rectum,,108,-122.175881,37.433
11593,2018,Santa Clara,Stanford Health Care,Prostate,,139,-122.175881,37.433
11594,2018,Santa Clara,Stanford Health Care,Lung,,129,-122.175881,37.433
11595,2018,Santa Clara,Stanford Health Care,Liver,,107,-122.175881,37.433
11596,2018,Santa Clara,Stanford Health Care,Esophagus,,44,-122.175881,37.433
11597,2018,Santa Clara,Stanford Health Care,Colon,,101,-122.175881,37.433
11598,2018,Santa Clara,Stanford Health Care,Breast,,543,-122.175881,37.433
11599,2018,Santa Clara,Stanford Health Care,Brain,,138,-122.175881,37.433
11600,2018,Santa Clara,Stanford Health Care,Bladder,,70,-122.175881,37.433
11601,2018,Santa Clara,Kaiser Foundation Hospital – San Jose,Rectum,,8,-121.80269,37.23924
11602,2018,Santa Clara,Kaiser Foundation Hospital – San Jose,Prostate,,1,-121.80269,37.23924
11603,2018,Santa Clara,Kaiser Foundation Hospital – San Jose,Pancreas,,15,-121.80269,37.23924
11604,2018,Santa Clara,Kaiser Foundation Hospital – San Jose,Liver,,24,-121.80269,37.23924
11605,2018,Santa Clara,Kaiser Foundation Hospital – San Jose,Colon,,53,-121.80269,37.23924
11606,2018,Santa Clara,Kaiser Foundation Hospital – San Jose,Breast,,213,-121.80269,37.23924
11607,2018,Santa Clara,Kaiser Foundation Hospital – San Jose,Bladder,,1,-121.80269,37.23924
11608,2018,Santa Clara,Saint Louise Regional Hospital,Stomach,,3,-121.57411,37.03731
11609,2018,Santa Clara,Saint Louise Regional Hospital,Rectum,,3,-121.57411,37.03731
11610,2018,Santa Clara,Saint Louise Regional Hospital,Colon,,8,-121.57411,37.03731
11611,2018,Santa Clara,Saint Louise Regional Hospital,Breast,,13,-121.57411,37.03731
11612,2018,Santa Clara,Kaiser Foundation Hospital – Santa Clara,Rectum,,21,-121.995774,37.334597
11613,2018,Santa Clara,Kaiser Foundation Hospital – Santa Clara,Prostate,,89,-121.995774,37.334597
11614,2018,Santa Clara,Kaiser Foundation Hospital – Santa Clara,Lung,,73,-121.995774,37.334597
11615,2018,Santa Clara,Kaiser Foundation Hospital – Santa Clara,Liver,,1,-121.995774,37.334597
11616,2018,Santa Clara,Kaiser Foundation Hospital – Santa Clara,Esophagus,,11,-121.995774,37.334597
11617,2018,Santa Clara,Kaiser Foundation Hospital – Santa Clara,Colon,,56,-121.995774,37.334597
11618,2018,Santa Clara,Kaiser Foundation Hospital – Santa Clara,Breast,,406,-121.995774,37.334597
11619,2018,Santa Clara,Kaiser Foundation Hospital – Santa Clara,Brain,,1,-121.995774,37.334597
11620,2018,Santa Clara,Kaiser Foundation Hospital – Santa Clara,Bladder,,7,-121.995774,37.334597
11621,2018,Santa Cruz,Dominican Hospital,Stomach,,2,-121.98489,36.98806
11622,2018,Santa Cruz,Dominican Hospital,Rectum,,14,-121.98489,36.98806
11623,2018,Santa Cruz,Dominican Hospital,Prostate,,14,-121.98489,36.98806
11624,2018,Santa Cruz,Dominican Hospital,Pancreas,,1,-121.98489,36.98806
11625,2018,Santa Cruz,Dominican Hospital,Lung,,23,-121.98489,36.98806
11626,2018,Santa Cruz,Dominican Hospital,Colon,,32,-121.98489,36.98806
11627,2018,Santa Cruz,Dominican Hospital,Breast,,43,-121.98489,36.98806
11628,2018,Santa Cruz,Dominican Hospital,Brain,,19,-121.98489,36.98806
11629,2018,Santa Cruz,Dominican Hospital,Bladder,,5,-121.98489,36.98806
11630,2018,Santa Cruz,Watsonville Community Hospital,Stomach,,1,-121.79173,36.92839
11631,2018,Santa Cruz,Watsonville Community Hospital,Prostate,,4,-121.79173,36.92839
11632,2018,Santa Cruz,Watsonville Community Hospital,Colon,,8,-121.79173,36.92839
11633,2018,Santa Cruz,Watsonville Community Hospital,Breast,,30,-121.79173,36.92839
11634,2018,Shasta,Shasta Regional Medical Center,Rectum,,2,-122.387731,40.58562
11635,2018,Shasta,Shasta Regional Medical Center,Prostate,,1,-122.387731,40.58562
11636,2018,Shasta,Shasta Regional Medical Center,Lung,,14,-122.387731,40.58562
11637,2018,Shasta,Shasta Regional Medical Center,Colon,,14,-122.387731,40.58562
11638,2018,Shasta,Mercy Medical Center – Redding,Stomach,,1,-122.39742,40.57204
11639,2018,Shasta,Mercy Medical Center – Redding,Rectum,,5,-122.39742,40.57204
11640,2018,Shasta,Mercy Medical Center – Redding,Prostate,,19,-122.39742,40.57204
11641,2018,Shasta,Mercy Medical Center – Redding,Lung,,5,-122.39742,40.57204
11642,2018,Shasta,Mercy Medical Center – Redding,Liver,,3,-122.39742,40.57204
11643,2018,Shasta,Mercy Medical Center – Redding,Colon,,27,-122.39742,40.57204
11644,2018,Shasta,Mercy Medical Center – Redding,Breast,,29,-122.39742,40.57204
11645,2018,Shasta,Mercy Medical Center – Redding,Brain,,20,-122.39742,40.57204
11646,2018,Shasta,Patients’ Hospital of Redding,Breast,,97,-122.41632,40.58563
11647,2018,Siskiyou,Mercy Medical Center Mt. Shasta,Rectum,,3,-122.32309,41.31894
11648,2018,Siskiyou,Mercy Medical Center Mt. Shasta,Colon,,4,-122.32309,41.31894
